Id,Name,Add,Zipcode,Tel,Website,Px,Py,Class,Spec,Serviceinfo,Parkinginfo,TotalNumberofRooms,LowestPrice,CeilingPrice,IndustryEmail
C4_315080000H_000895,台北六福萬怡酒店,臺北市南港區忠孝東路七段359號7-30樓,115,886-2-21716565,http://www.courtyardtaipei.com,121.606904,25.052397,3,雙人房12000;雙人房13500;雙人房15500;套房30000;套房45000;套房100000;,"餐廳,會議場所,咖啡廳,酒吧,宴會廳,健身房,有線網路,無線網路,國民旅遊卡,停車場,高齡房,無障礙客房,,,,洗衣服務,貴重物品保管專櫃,接送服務,外幣兌換,,",車位:小客車1000輛、機車0輛、大客車0輛,465,12000,100000,service@courtyardtaipei.com
C4_315080000H_000899,彩虹玻璃海民宿,臺東縣臺東市安和路102巷108號,950,886-919-139877,,121.12417,22.79889,4,,"有線網路,無線網路,自助洗衣(免費),,,,寵物友善旅宿,,",車位:小客車0輛、機車4輛、大客車0輛,5,5000,5000,as0900131803@gmail.com
C4_315080000H_000902,丹堤金崙溫泉民宿,臺東縣太麻里鄉多良村多良2-2號,963,886-89-771759,,120.938162,22.526997,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,4000,11000,dainty.spa@msa.hinet.net
C4_315080000H_000904,春城汽車旅館,新竹縣新豐鄉中興路176號,304,886-3-5573377,,120.996048,24.876063,3,,,車位:小客車31輛、機車0輛、大客車0輛,31,1980,3550,sm.motel@msa.hinet.net
C4_315080000H_000906,馬德里經典旅館,新竹市香山區中華路四段729號,300,886-3-5305533,http://www.madrid-motel.com.tw/plus/list.php?tid=3,120.929134,24.788312,3,,"有線網路,無線網路,國民旅遊卡,停車場,,,,自行車友善旅宿,,",車位:小客車23輛、機車0輛、大客車0輛,23,12000,12000,madrid.motel@msa.hinet.net
C4_315080000H_000908,水采田家,苗栗縣三義鄉鯉魚潭村12鄰上山下60-5號,367,886-938-887009,,120.763749,24.342397,4,,,車位:小客車0輛、機車0輛、大客車0輛,2,4600,6600,cherrywork01@gmail.com
C4_315080000H_000910,蜻蜓雅茿民宿,宜蘭縣三星鄉大洲村五分路二段387號,266,886-937-162105,http://www.dragonflybnb.com.tw,121.725801,24.688946,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,4200,5600,g0937162105@gmail.com
C4_315080000H_000915,台灣燦路都飯店,臺北市中山區民權東路一段9號2-10樓,104,886-2-25973610,http://www.sunroute-taipei.com,121.523246,25.062879,3,單人房4000;雙人房4550;雙人房4500;,"餐廳,咖啡廳,無線網路,無障礙客房,,,,洗衣服務,外幣兌換,,",車位:小客車0輛、機車0輛、大客車0輛,125,3050,4550,hotel@sunroute-taipei.com
C4_315080000H_000916,北海賓館,臺南市北區大興街325巷33號5樓,704,886-6-2589922,,120.186443,23.009776,3,,,車位:小客車0輛、機車0輛、大客車0輛,12,300,1200,
C4_315080000H_000921,藍天麗池飯店二館,花蓮縣花蓮市民生里10鄰三民街28號,970,886-3-8336686,,121.610293,23.978725,3,套房8000;雙人房8000;,"餐廳,會議場所,宴會廳,健身房,有線網路,無線網路,國民旅遊卡,停車場,無障礙客房,自助洗衣(收費),,,,兒童遊樂設施,自行車租借,自行車友善旅宿,,",車位:小客車0輛、機車0輛、大客車0輛,49,8000,8000,service@azurehotel.com.tw
C4_315080000H_000922,羅東田田圈民宿,宜蘭縣羅東鎮竹林街423號,265,886-988-286804,,121.760612,24.685465,4,,"無線網路,iTaiwan,停車場,高齡房,,,,",車位:小客車0輛、機車0輛、大客車0輛,5,1500,3000,ava29yang@gmail.com
C4_315080000H_000923,九彎十八拐景觀會館,宜蘭縣頭城鎮北宜路一段398號,261,886-3-9777197,,121.796544,24.854268,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,2500,2500,hongshing314@yahoo.com.tw
C4_315080000H_000925,天璽商務飯店,花蓮縣花蓮市國風里5鄰林森路126號,970,886-3-8312939,,121.599896,23.977628,3,雙人房2400;雙人房2400;雙人房2400;套房3450;其他3000;,"有線網路,停車場,,,商務旅遊中心,",車位:小客車0輛、機車0輛、大客車0輛,48,3850,5100,cu126.hotel@msa.hinet.net
C4_315080000H_000926,餅乾?屋民宿,臺東縣臺東市知本里1鄰吉泰路686號,950,886-939-932009,,121.057129,22.706918,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,2800,3600,linda610118@yahoo.com.tw
C4_315080000H_000927,月橘民宿,澎湖縣馬公市五德里1鄰雞母塢185號,880,886-6-9951926,,119.591971,23.523237,4,,,車位:小客車0輛、機車0輛、大客車0輛,2,13000,13000,papapizza2003@yahoo.com.tw
C4_315080000H_000929,背包客棧497,金門縣金湖鎮塔后497號,891,886-905-134369,http://backpackhome497.business.site,118.40851,24.44285,4,,,車位:小客車10輛、機車10輛、大客車0輛,5,1400,4200,backpack497@gmail.com
C4_315080000H_000931,利吉101民宿,臺東縣卑南鄉利吉村利吉路101號,954,886-912-081925,,121.132962,22.825155,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,2200,8000,
C4_315080000H_000934,耕?園民宿,花蓮縣新城鄉佳林村佳林112之6號,971,886-928-87547,http://orchard.bnbhl.net/,121.596415,24.033011,4,雙人房4500;雙人房4500;雙人房3500;雙人房4500;單人房3500;,"無線網路,停車場,,",車位:小客車0輛、機車0輛、大客車0輛,5,3500,4500,my331.tw@yahoo.com.tw
C4_315080000H_000935,優的民宿,宜蘭縣冬山鄉柯林村安農三路6巷18號,269,886-3-9546839-0911-894667,http://www.yudo520.tw/,121.740188,24.68752,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,1800,2000,clare1973921@yahoo.com.tw
C4_315080000H_000937,新中旅社,嘉義縣新港鄉宮前村中山路50號,616,886-5-3742027,,120.347423,23.555264,3,,,車位:小客車0輛、機車0輛、大客車0輛,11,800,800,
C4_315080000H_000939,艾菲爾渡假民宿,澎湖縣馬公市西衛里25鄰西衛249之1號,880,886-911-192642,,119.579479,23.585628,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,2400,3800,x_3200000@hotmail.com
C4_315080000H_000940,風浪海洋,宜蘭縣頭城鎮濱海路二段261號,261,886-934-112382,,121.846523,24.884479,4,,"會議場所,,,,",車位:小客車1輛、機車2輛、大客車0輛,2,3000,6000,will.chang.99@gmail.com
C4_315080000H_000942,明谷山莊,南投縣鹿谷鄉竹林村光復路174-67號,558,886-49-2677389,,120.76534,23.728382,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,1600,2000,
C4_315080000H_000945,家筠民宿,宜蘭縣羅東鎮新群里新群北路173巷25號,265,886-3-9606125  0925186386,,121.794151,24.676406,4,,,車位:小客車6輛、機車0輛、大客車0輛,5,1600,3000,liangshihyin@gmail.com
C4_315080000H_000949,星象商旅,臺南市中西區海安路1段151號1-7樓,700,886-6-2210988,,120.195373,22.991412,3,,"餐廳,有線網路,無線網路,國民旅遊卡,,,,洗衣服務,自行車租借,,",車位:小客車0輛、機車0輛、大客車0輛,56,2800,8800,starelephant00@gmail.com
C4_315080000H_000950,台東敲敲門民宿,臺東縣臺東市新站路59號,950,886-936-424303,,121.125182,22.79682,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,2000,4000,
C4_315080000H_000951,小薇妮民宿,宜蘭縣五結鄉親河路二段291巷52弄23之1號,268,886-905-500281,,121.801417,24.671699,4,,,車位:小客車1輛、機車3輛、大客車0輛,3,7000,7000,jessie030163@yahoo.com.tw
C4_315080000H_000955,寶康花卉農場,苗栗縣南庄鄉田美村12鄰四灣47-2號,353,886-37-825947,,121.007309,24.616384,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,8000,8000,
C4_315080000H_000958,雲朵朵民宿,宜蘭縣羅東鎮北投街70號,265,886-970-091667,,121.751548,24.672953,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,2800,2800,monster80166135@gmail.com
C4_315080000H_000963,為楓渡假別館,臺南市南區灣裡路62巷2號1-2樓,702,886-6-2628800,http://www.wehome.com.tw,120.179433,22.933733,3,雙人房6880;,"無線網路,國民旅遊卡,,",車位:小客車0輛、機車0輛、大客車0輛,32,3880,6880,wehome.motel@gmaill.com
C4_315080000H_000965,金甘丹民宿,屏東縣琉球鄉中山路112-2號,929,886-9-32463797,,120.381204,22.351301,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,3200,5000,flyhigh75915@gmail.com
C4_315080000H_000968,菁華河畔民宿,花蓮縣花蓮市民權里菁華街35巷1弄18號,970,886-3-8340888,,121.614913,23.980249,4,套房4000;套房6400;套房4800;雙人房2000;套房3600;,"停車場,有線網路,國民旅遊卡,,,自行車租借,",車位:小客車0輛、機車0輛、大客車0輛,5,2800,5600,jing_hua35118@yahoo.com.tw
C4_315080000H_000969,巷弄旅店,金門縣金城鎮民權路88巷16號,893,886-920-432139,,118.313498,24.433766,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,2200,2800,
C4_315080000H_000972,福美民宿,臺東縣臺東市精誠路241號,950,886-89-328466,,121.155682,22.752804,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,1000,1400,
C4_315080000H_000973,微風栩栩,臺南市玉井區中正里16鄰玉安街63號,714,886-6-5741666,,120.463742,23.127709,4,套房3800;雙人房3680;雙人房3680;,"餐廳,無線網路,國民旅遊卡,停車場,,,,",車位:小客車0輛、機車0輛、大客車0輛,4,3680,5280,amy82025@gmail.com
C4_315080000H_000975,鳥羽花香民宿,花蓮縣吉安鄉稻香村吉興路2段71-2號,973,886-3-8531222,,121.56899,23.961023,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,7200,7200,toba0617@gmail.com
C4_315080000H_000976,山啄木青年旅館,宜蘭縣宜蘭市東港路二段298號,260,886-3-9389701,https://app-apac.thebookingbutton.com/properties/centwoohostdirect,121.764433,24.753698,3,,"無線網路,國民旅遊卡,,,,",車位:小客車0輛、機車0輛、大客車0輛,9,1500,6000,central.woods.hostel@gmail.com
C4_315080000H_000980,綺麗商旅-宜蘭蘇澳館,宜蘭縣蘇澳鎮港區8號,270,886-3-9951177,http://www.cltaiwan.com,121.857294,24.59544,3,,"無線網路,停車場,無障礙客房,,,,AED,,",車位:小客車76輛、機車0輛、大客車0輛,58,3800,6800,info@chiilih.com
C4_315080000H_000983,微微風民宿,苗栗縣三義鄉廣盛村41鄰八股路館前7巷1-1號,367,886-37-877077,http://sanyiweiweifeng.com,120.763733,24.405839,4,,"有線網路,無線網路,停車場,上網電腦(免費),,,,接送服務,體驗活動,寵物友善旅宿,,",車位:小客車1輛、機車0輛、大客車0輛,4,2500,4000,joey12162@hotmail.com
C4_315080000H_000984,艾.貝卡家民宿,臺東縣臺東市咸陽街78巷16號,950,886-918-358670,,121.139619,22.758524,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,3800,6800,
C4_315080000H_000985,歐嬉客棧,臺南市中西區新美街197號,700,886-988-468880,,120.201688,22.998686,4,,"無線網路,國民旅遊卡,自助洗衣(免費),,,,",車位:小客車0輛、機車0輛、大客車0輛,2,4000,6000,octainan@gmail.com
C4_315080000H_000987,木村民宿,宜蘭縣羅東鎮北投街133巷12號,265,886-971-305598,,121.749998,24.673533,4,,,車位:小客車5輛、機車5輛、大客車0輛,,,,
C4_315080000H_000988,海安‧轉角民宿,臺南市中西區正德街20巷12號,700,886-968-266896,http://sasawarmhouse.com.tw/haian-corner/,120.195744,22.993904,4,套房6800;,"無線網路,國民旅遊卡,停車場,高齡房,自助洗衣(免費),,,,洗衣服務,寵物友善旅宿,,",車位:小客車0輛、機車0輛、大客車0輛,2,4000,6800,sasawarmhouse@gmail.com
C4_315080000H_000989,背包倉庫肆零居,臺東縣臺東市文化街40號,950,886-930-658469,,121.150559,22.754379,4,,"無線網路,自助洗衣(收費),,,,",車位:小客車0輛、機車0輛、大客車0輛,5,3080,6880,backpackers40inn@gmail.com
C4_315080000H_000994,夏?菫民宿,花蓮縣吉安鄉福興村舊村六街135號,973,886-980-789182,,121.559361,23.966514,4,,"洗衣服務,體驗活動,寵物友善旅宿,,",車位:小客車0輛、機車0輛、大客車0輛,3,2500,4000,
C4_315080000H_000997,佳慧電梯親子民宿,臺東縣臺東市中興路三段275巷46弄16號,950,886-89-350224,,121.111121,22.769753,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,3800,6000,anvinhhanh0105@tahoo.com.tw
C4_315080000H_001000,伴居民宿,澎湖縣馬公市西衛里24鄰西衛396之10號,880,886-922-972215,,119.579855,23.585805,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,3600,4800,
C4_315080000H_001004,蓮園民宿壹館,連江縣南竿鄉福沃村 63號,209,886-836-23386,,120.988108,24.778289,4,,,車位:小客車0輛、機車0輛、大客車0輛,15,2000,3600,huangshaojun36@yahoo.com.tw
C4_315080000H_001006,福田居民宿,花蓮縣吉安鄉福興村11鄰福興五街460號,973,886-3-8531105,,121.553979,23.969321,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,3600,3600,ee846208268@gmail.com
C4_315080000H_001007,旅行者民宿,臺東縣臺東市興盛路188號,950,886-89-239326,,121.126897,22.788204,4,,,車位:小客車0輛、機車0輛、大客車0輛,2,3500,3500,travelerintaitung@gmail.com
C4_315080000H_001010,東勢的家,臺中市東勢區慶福里6鄰東關路四段1078巷51號,423,886-4-25877245,http://home.emmm.tw,120.844512,24.245962,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,1800,3200,yeloepower@yahoo.com.tw
C4_315080000H_001013,羅東夢行館,宜蘭縣羅東鎮西安街171號,265,886-932-064659,http://www.dream171.com.tw,121.759397,24.669111,4,雙人房5800;套房7800;套房6800;雙人房5800;,"無線網路,停車場,,",車位:小客車6輛、機車10輛、大客車2輛,4,5800,7800,tp6hong@hotmail.com
C4_315080000H_001017,伊豆花園民宿,臺東縣臺東市樂利路46號,950,886-89-233699,http://www.ido-homestay.com.tw,121.128102,22.797708,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,1800,2600,simon.sharon@msa.hinet.net
C4_315080000H_001018,聚彩園,南投縣仁愛鄉大同村博望巷98號,546,886-49-2803410,,121.170985,24.076334,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,4000,6200,
C4_315080000H_001020,神農大飯店,雲林縣古坑鄉草嶺村草嶺18號,646,886-5-5831305,,120.693904,23.581129,3,,,車位:小客車0輛、機車0輛、大客車0輛,5,3000,3000,
C4_315080000H_001021,微光海岸民宿,屏東縣恆春鎮船帆路936號,946,886-8-8851520,http://www.4sistersvilla.com,120.819805,21.936873,4,,,車位:小客車0輛、機車0輛、大客車0輛,9,12800,12800,4sistersvilla@gmail.com
C4_315080000H_001022,華瑞薈館民宿,宜蘭縣三星鄉大隱村大隱三路117巷5號,266,886-928-076466,,121.718647,24.656282,4,,,車位:小客車0輛、機車0輛、大客車0輛,2,2800,2800,
C4_315080000H_001024,腳印民宿,花蓮縣花蓮市主計里和平路256號,970,886-3-8361166,,121.605396,23.971671,4,,,車位:小客車0輛、機車0輛、大客車0輛,2,3000,3000,footprint.hl@gmail.com
C4_315080000H_001026,純粹愛大海民宿,花蓮縣豐濱鄉新社村富光5號,977,886-913-516760,,121.618224,24.002302,4,,"有線網路,無線網路,停車場,,,,",車位:小客車5輛、機車0輛、大客車0輛,5,10000,10000,
C4_315080000H_001027,樂樂民宿,臺東縣臺東市中興路2段80號,950,886-89-230922,http://www.tw5168.com.tw/hotelsite/rooms.php?uid=169,121.130911,22.766693,4,,"無線網路,國民旅遊卡,停車場,上網電腦(免費),,,,行動支付,,",車位:小客車1輛、機車2輛、大客車0輛,4,2800,4800,yang10779545@gmail.com
C4_315080000H_001029,林園居民宿,桃園市大園區溪海里23鄰聖德北路1370巷56號,337,886-2-22185111、0933716309,,121.19261,25.02122,4,,,車位:小客車5輛、機車10輛、大客車0輛,5,5000,5000,jlmsch26@gmail.com
C4_315080000H_001032,飛虹民宿,宜蘭縣礁溪鄉德陽村奇立丹路107之12號,262,886-977-056188,,121.78265,24.823396,4,,"無線網路,停車場,,,自行車租借,",車位:小客車6輛、機車0輛、大客車0輛,4,2500,2500,gt0906637688@gmail.com
C4_315080000H_001033,扇平山莊(民宿),高雄市六龜區中興里尾庄45-3號,844,886-7-6895882,,120.651847,22.970551,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,3000,3000,
C4_315080000H_001034,山羊青旅民宿,花蓮縣花蓮市國裕里富裕十六街60號,970,886-980-541227,,121.593152,23.996425,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,4000,5400,goathostel@gmail.com
C4_315080000H_001035,稻禾民宿,雲林縣西螺鎮中山路218號,648,886-988-096533,,120.457235,23.799756,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,2200,3600,aps123877@gmail.com
C4_315080000H_001036,賓王大飯店,臺北市大同區南京西路163號3至4樓,103,886-2-25555182,,121.513103,25.054098,3,套房(無障礙客房)4380;,,車位:小客車0輛、機車0輛、大客車0輛,53,2080,4380,es9620@yahoo.com.tw
C4_315080000H_001037,簡單優豆民宿,金門縣金寧鄉安美村安岐76-2號,892,886-82-323127,,118.32492,24.46354,4,,,車位:小客車5輛、機車10輛、大客車0輛,4,1600,1800,w0905131969@gmail.com
C4_315080000H_001038,松霖渡假農莊,宜蘭縣冬山鄉中山村中山七路58號,269,886-9-11035585,,121.728022,24.62566,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,1500,2000,kuensheng0819@gmail.com
C4_315080000H_001041,虹庭民宿,澎湖縣湖西鄉沙港村14鄰沙港62之3號,885,886-988-359886,,119.659119,23.585481,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,2800,3600,phtravelexpert@gmail.com
C4_315080000H_001043,吉安笠園民宿,花蓮縣吉安鄉吉安村吉興一街323號,973,886-911-861579,,121.575809,23.971764,4,套房3000;套房3000;,,車位:小客車0輛、機車0輛、大客車0輛,2,3000,3000,
C4_315080000H_001044,柏林會館,南投縣埔里鎮枇杷里38鄰青田一街57號,545,886-939-136008,,120.975809,23.962861,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,4880,6800,
C4_315080000H_001047,南光旅社,雲林縣斗南鎮中正路93號,630,886-5-5972158,,120.479122,23.676709,3,,,車位:小客車0輛、機車0輛、大客車0輛,8,250,250,
C4_315080000H_001049,晴海民宿,澎湖縣馬公市西衛里5鄰光復路282號,880,886-902-057809,,119.576945,23.577495,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,3000,3000,ruru106988@gmail.com
C4_315080000H_001051,海人民宿,屏東縣恆春鎮墾丁路134號,946,886-8-8861289,,120.799331,21.945255,4,,,車位:小客車0輛、機車0輛、大客車0輛,2,3000,4200,mady.rav4@msa.hinet.net
C4_315080000H_001052,詠美會館,屏東縣恆春鎮三溝路麥火田巷62號,946,886-8-8899020,,120.721832,22.014655,4,其他8000;其他8000;其他8000;其他8000;其他8000;其他8000;,,車位:小客車0輛、機車0輛、大客車0輛,2,8000,8000,splendivilla@gmail.com
C4_315080000H_001056,紫?坊民宿,屏東縣恆春鎮恆公路236號,946,886-8-8881270,,120.74173,21.99831,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,3280,3280,hui5151@yahoo.com.tw
